  0.51440329, 0.80, 1
  0.49309665, 0.80, 1
  0.50352467, 0.80, 1
  0.50658561, 0.80, 1
  0.49019608, 0.80, 1
  0.51599587, 0.80, 1
  0.48030740, 0.80, 1
  0.48169557, 0.80, 1
  0.51124744, 0.80, 1
  0.49751244, 0.80, 1
  0.51599587, 0.80, 1
  0.51282051, 0.80, 1
  0.51759834, 0.80, 1
  0.48875855, 0.80, 1
  0.52742616, 0.80, 1
  0.50200803, 0.80, 1
  0.50050050, 0.80, 1
  0.50813008, 0.80, 1
  0.51759834, 0.80, 1
  0.50505051, 0.80, 1
  0.50813008, 0.80, 1
  0.49603175, 0.80, 1
  0.50505051, 0.80, 1
  0.52246604, 0.80, 1
  0.50813008, 0.80, 1
  0.48169557, 0.80, 1
  0.51440329, 0.80, 1
  0.50505051, 0.80, 1
  0.50050050, 0.80, 1
  0.49900200, 0.80, 1
  0.51282051, 0.80, 1
  0.49603175, 0.80, 1
  0.52910053, 0.80, 1
  0.50968400, 0.80, 1
  0.51921080, 0.80, 1
  0.50968400, 0.80, 1
  0.49751244, 0.80, 1
  0.50813008, 0.80, 1
  0.51282051, 0.80, 1
  0.50813008, 0.80, 1
  0.51124744, 0.80, 1
  0.49455984, 0.80, 1
  0.50968400, 0.80, 1
  0.50658561, 0.80, 1
  0.50813008, 0.80, 1
  0.50352467, 0.80, 1
  0.50968400, 0.80, 1
  0.50200803, 0.80, 1
  0.51282051, 0.80, 1
  0.51124744, 0.80, 1
  0.53078556, 0.80, 1
  0.50505051, 0.80, 1
  0.52742616, 0.80, 1
  0.51124744, 0.80, 1
  0.50658561, 0.80, 1
  0.50968400, 0.80, 1
  0.51124744, 0.80, 1
  0.51124744, 0.80, 1
  0.51440329, 0.80, 1
  0.50200803, 0.80, 1
  0.49900200, 0.80, 1
  0.49751244, 0.80, 1
  0.50658561, 0.80, 1
  0.50658561, 0.80, 1
  0.51921080, 0.80, 1
  0.49603175, 0.80, 1
  0.51282051, 0.80, 1
  0.51124744, 0.80, 1
  0.50200803, 0.80, 1
  0.50813008, 0.80, 1
  0.49455984, 0.80, 1
  0.49603175, 0.80, 1
  0.52083333, 0.80, 1
  0.51599587, 0.80, 1
  0.50658561, 0.80, 1
  0.50813008, 0.80, 1
  0.50352467, 0.80, 1
  0.52083333, 0.80, 1
  0.50505051, 0.80, 1
  0.50200803, 0.80, 1
  0.51124744, 0.80, 1
  0.49603175, 0.80, 1
  0.52246604, 0.80, 1
  0.49751244, 0.80, 1
  0.50050050, 0.80, 1
  0.50813008, 0.80, 1
  0.50200803, 0.80, 1
  0.51282051, 0.80, 1
  0.51282051, 0.80, 1
  0.51440329, 0.80, 1
  0.50352467, 0.80, 1
  0.49309665, 0.80, 1
  0.49900200, 0.80, 1
  0.52246604, 0.80, 1
  0.51124744, 0.80, 1
  0.49900200, 0.80, 1
  0.50050050, 0.80, 1
  0.49900200, 0.80, 1
  0.51440329, 0.80, 1
  0.49751244, 0.80, 1
